product_id|model|label|description|category_id|brand|image
1003802|MB820|appareil de cerclage sur batterie|Écran tactile programmé avec signal numérique pour sélectionner rapidement des opérations différentes, avec seulement 3,4 kg, il est le plus léger parmi les outils de cercalge. Nouveau dispositif avec une fonction spéciale qui rend le ...|110133|MESSERSI' PACKAGING|http://img.directindustry.fr/images_di/photo-m2/35412-11480666.jpg
1003803|MB620|appareil de cerclage sur batterie|Écran tactile programmé avec signal numérique pour sélectionner rapidement des opérations différentes, avec seulement 3,5 kg, il est le plus léger parmi les outils de cercalge. Nouveau dispositif avec une fonction spéciale qui rend le ...|110133|MESSERSI' PACKAGING|http://img.directindustry.fr/images_di/photo-m2/35412-11466827.jpg
1003804|MB900|appareil de cerclage pneumatique|Appareil de cerclage manuel pneumatique pour une tension jusqu'à 350 kg en alliage de magnésium et aluminium assurant une structure légère et durable. Utilisable avec feuillard en polypropylène (PP) et ...|110133|MESSERSI' PACKAGING|http://img.directindustry.fr/images_di/photo-m2/35412-9600936.jpg
1003805|Performance-Line|trieuse pondérale pour emballage|... agroalimentaire aussi divers que les snacks, les produits secs ou encore le frais et le surgelé. Lorsque le contrôle qualité par trieuse pondérale se doit d'être fiable et joue un rôle important pour ...|110134|Ishida Europe Limited|http://img.directindustry.fr/images_di/photo-m2/14952-11510718.jpg
1003806|Carton-Line|trieuse pondérale pour emballage|... ou sèche. L’interface simplifiée et intuitive rend les trieuses pondérales de la gamme Carton-Line faciles à configurer et à utiliser. Pour plus d'information sur la gamme de trieuses ...|110134|Ishida Europe Limited|http://img.directindustry.fr/images_di/photo-m2/14952-11510745.jpg
1003807|Advanced-Line|trieuse pondérale pour emballage|... permet d’adapter chaque trieuse pondérale de la gamme Advance-Line aux besoins spécifiques de votre application et de la configuration de votre ligne. De construction robuste avec un bâti en acier inoxydable, ...|110134|Ishida Europe Limited|http://img.directindustry.fr/images_di/photo-m2/14952-11510752.jpg
1003808|Buzzaird®|cisaille pneumatique|La cisaille rotative Buzzaird® est disponible avec différentes lames en forme de maximiser cisaillement, découpage ou le tranchage de tissus techniques. Le moteur à air propulsé fournit une solution alternative aux installations ...|110135|Eastman Machine Company|http://img.directindustry.fr/images_di/photo-m2/54829-10159418.jpg
1003809|Chickadee™ D2|cisaille électrique|La Mésange ™ est la cisaille rotative plus petit disponible et la mise à niveau est idéal pour, ou de remplacement pour, cisailles à main. Propulsé par le moteur Perma-Field Eastman, la Mésange ™ a ...|110135|Eastman Machine Company|http://img.directindustry.fr/images_di/photo-m2/54829-10159419.jpg
1003810|Chickadee®|cisaille électrique|... des tissus. La poignée permet à l'opérateur d'atteindre à travers la table avec facilité, améliorant ainsi la qualité de coupe.|110135|Eastman Machine Company|http://img.directindustry.fr/images_di/photo-m2/54829-10159421.jpg
1003811|SVF1800|clippeuse automatique||110136|TIPPER TIE|http://img.directindustry.fr/images_di/photo-m2/97713-12467927.jpg
1003812|600-700 Series|clippeuse pneumatique|Les clippeuses puissantes des séries 600 et 700 TIPPER TIE saisissent et tiennent des matériaux d'emballages difficiles à traiter, tels que le jute, le plastique, les matériaux composites et les emballages pour poids ...|110136|TIPPER TIE|http://img.directindustry.fr/images_di/photo-m2/97713-9872819.jpg
1003813|SD186/SD187, SZ3214/SZ3215|clippeuse automatique|Les modèles de doubles clippeuses TIPPER TIE réalisent des fermetures étanches sur des filets en gaine et autres matériaux robustes. Ces modèles garantissent une fermeture en une seule étape de produits emballés en filets ...|110136|TIPPER TIE|http://img.directindustry.fr/images_di/photo-m2/97713-9872859.jpg
1003814|FSL48|ligne de conditionnement FFS||110137|ILLIG Maschinenbau GmbH & Co. KG|http://img.directindustry.fr/images_di/photo-m2/60364-8647734.jpg
1003815|FS 37 series|ligne de conditionnement pour pièce en matière plastique||110137|ILLIG Maschinenbau GmbH & Co. KG|http://img.directindustry.fr/images_di/photo-m2/60364-2547355.jpg
1003816||ligne d'emballage de bouteilles en verre|MSK est un fournisseur complet et l'un des leaders sur le marché pour le Bout froid d'une production de verre. À partir du four de refroidissement, MSK fournit lui seul, les équipements de la machine. Tous les modules sont parfaitement ...|110137|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11173480.jpg
1003817|MultiFresh™|Film d'emballage|Films Pour la fabrication d'emballages skin sous vide MultiFresh™, MULTIVAC propose une gamme complète de films spécialement adaptés aux exigences des machines MultiFresh™. Ces derniers permettent d'obtenir des emballages skin sous vide ...|110138|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-10126870.jpg
1003818||Film pour le thermoformage|Films Notre gamme de films comprend des films mono- et multicouches fabriqués en divers polymères et présentant différentes propriétés de barrière. Outre une excellente travaillabilité sur nos machines d'emballage, tous les films répondent ...|110138|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-10126901.jpg
1003819|MYLAR® COOK , MYLAR® BAKE|Film d'emballage|Films Les films Mylar® COOK et Mylar® BAKE peuvent être traités de façon optimale sur les thermoformeuses MULTIVAC. Grâce à leurs excellentes propriétés mécaniques et thermiques, ils garantissent une très haute sécurité des processus ...|110138|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-10126824.jpg
1003820|110247|cornière de protection en L||110139|Essentra Components|http://img.directindustry.fr/images_di/photo-m2/16008-8494353.jpg
1003821|CBW series|filet de protection tubulaire||110139|Caplugs|http://img.directindustry.fr/images_di/photo-m2/11859-5580525.jpg
1003822|CSW series|filet de protection tubulaire||110139|Caplugs|http://img.directindustry.fr/images_di/photo-m2/11859-5580583.jpg
1003823|3214 Series|applicateur d'étiquette automatique|L'étiquetage se fait de préférence latéralement sur le produit. La semelle est positionnée devant l'arête de pré-décollement. L'étiquette est transmise durant l'impression. Un vérin pivotant tourne en position d'étiquetage. Un vérin ...|110140|cab Produkttechnik GmbH & Co KG|http://img.directindustry.fr/images_di/photo-m2/14997-12637202.jpg
1003824|4114, 4116 Series|applicateur d'étiquette automatique|L'étiquetage peut se faire sur tous les côtés du produit. La semelle est positionnée devant l'arête de pré-décollement. L'étiquette est transmise durant l'impression. Un vérin à faible course guide horizontalement la semelle en ...|110140|cab Produkttechnik GmbH & Co KG|http://img.directindustry.fr/images_di/photo-m2/14997-12637229.jpg
1003825|4214 Series|applicateur d'étiquette automatique|Pour la pose précise en temps réel d'étiquettes très petites ou de tailles moyennes lors d'intégrations délicates L'étiquetage peut se faire sur tous les côtés du produit. La semelle est positionnée devant l'arête de pré-décollement. ...|110140|cab Produkttechnik GmbH & Co KG|http://img.directindustry.fr/images_di/photo-m2/14997-12637249.jpg
1003826|E80321|lecteur RFID à main|Lecteur manuel RFID avec interface USB approprié pour l'utilisation avec des PC ou PC portables logiciel fourni|110141|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11953702.jpg
1003827|DTE8, DTE9 series|lecteur RFID UHF|Unité d’écriture/lecture UHF avec quatre raccords d’antenne externes Antennes pour toutes les applications : Ultra Low, Low, Mid et Wide Range Interface Ethernet puissante pour la transmission des données Prise en charge ...|110141|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11953709.jpg
1003828|RF-R400 series|lecteur RFID compact|à utiliser dans des environnements rudes, industriels contenant du métal Embase robuste en aluminium Population dense du transpondeur vitesse de multiplexage très élevée Connecteurs M12 et M8 robustes|110141|HARTING|http://img.directindustry.fr/images_di/photo-m2/4736-11701393.jpg
1003829|HPK Series|étiquette d'identification||110142|TE CONNECTIVITY -  Identification Products|http://img.directindustry.fr/images_di/photo-m2/23365-12624974.jpg
1003830|NPVF Series|étiquette adhésive||110142|TE CONNECTIVITY -  Identification Products|http://img.directindustry.fr/images_di/photo-m2/23365-12625079.jpg
1003831|TTP Series|étiquette adhésive||110142|TE CONNECTIVITY -  Identification Products|http://img.directindustry.fr/images_di/photo-m2/23365-12625156.jpg
1003832|IPT-HH27, IQT1-HH27|lecteur encodeur RFID à main|... base Windows® CE avec lecteur RFID intégré et disposent d'un grand écran tactile pour un fonctionnement intuitif. Sélectionnez l'équipement portatif qui convient à votre application RFID ...|110143|Pepperl+Fuchs GmbH|http://img.directindustry.fr/images_di/photo-m2/7315-11531047.jpg
1003833|DTA series|lecteur encodeur RFID compact|Système d’identification en technologie 125 kHz pour utilisation industrielle Codage fiable de porte-pièces dans les systèmes de convoyage guidés Immédiatement opérationnel grâce au réglage fixe Boîtier particulièrement ...|110143|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11953698.jpg
1003834|BIS M-8 series|lecteur encodeur RFID à main|BIS M utilise la haute fréquence (HF) 13,56 MHz et est conforme à la norme selon DIN ISO 15693. Le terminal portable sert à l'écriture et la lecture mobiles de supports de données BIS M, notamment dans de mauvaises conditions d'éclairage ...|110143|BALLUFF|http://img.directindustry.fr/images_di/photo-m2/7415-12355825.jpg
1003835|XCT220|grue mobile||110201|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-12688395.jpg
1003836|XCT130|grue mobile||110201|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-12688633.jpg
1003837|XCT110|grue mobile||110201|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-12688810.jpg
1003838|MBH 160 - 56|travel lift|Nous sommes en mesure de fournir ELEVATEURS A BATEAUX et CHARIOTS A BATEAUX pour la manutention et le transport, le halage et le lancement de bateaux avec un poids jusqu'à 1.500 tonnes Nous garantissons, en plus de la conception, même ...|110202|CIMOLAI TECHNOLOGY SpA|http://img.directindustry.fr/images_di/photo-m2/38252-6556671.jpg
1003839|MBH 820 - 57|travel lift|Nous sommes en mesure de fournir ELEVATEURS A BATEAUX et CHARIOTS A BATEAUX pour la manutention et le transport, le halage et le lancement de bateaux avec un poids jusqu'à 1.500 tonnes Nous garantissons, en plus de la conception, même ...|110202|CIMOLAI TECHNOLOGY SpA|http://img.directindustry.fr/images_di/photo-m2/38252-12487336.jpg
1003840|MBH 80 - 58|travel lift|Nous sommes en mesure de fournir ELEVATEURS A BATEAUX et CHARIOTS A BATEAUX pour la manutention et le transport, le halage et le lancement de bateaux avec un poids jusqu'à 1.500 tonnes Nous garantissons, en plus de la conception, même ...|110202|CIMOLAI TECHNOLOGY SpA|http://img.directindustry.fr/images_di/photo-m2/38252-12487314.jpg
1003841||portique sur rail||110203|SANY Group|http://img.directindustry.fr/images_di/photo-m2/52887-12529432.jpg
1003842|RMG series|portique sur rail||110203|SANY Group|http://img.directindustry.fr/images_di/photo-m2/52887-12529438.jpg
1003843|RTG series|portique sur pneus||110203|SANY Group|http://img.directindustry.fr/images_di/photo-m2/52887-10265962.jpg
1003844|MST 40 - 51|chariot cavalier pour la manutention de conteneurs|Pour la réalisation de grandes infrastructures et travaux de génie civil ainsi que pour les chantiers de préfabrication , Cimolai Technology est en mesure de concevoir et de livrer, clés en main, les équipements suivants : - Remorques ...|110204|CIMOLAI TECHNOLOGY SpA|http://img.directindustry.fr/images_di/photo-m2/38252-9773126.jpg
1003845|MST 130t - 28|chariot cavalier pour le génie civil||110204|CIMOLAI TECHNOLOGY SpA|http://img.directindustry.fr/images_di/photo-m2/38252-2590617.jpg
1003846|MST 130t - 1|chariot cavalier pour le génie civil||110204|CIMOLAI TECHNOLOGY SpA|http://img.directindustry.fr/images_di/photo-m2/38252-2319507.jpg
1003847||pont roulant monopoutre||110205|STAHL CraneSystems GmbH|http://img.directindustry.fr/images_di/photo-m2/34021-12673571.jpg
1003848||pont roulant bipoutre||110205|STAHL CraneSystems GmbH|http://img.directindustry.fr/images_di/photo-m2/34021-12673662.jpg
1003849||pont roulant monopoutre||110205|STAHL CraneSystems GmbH|http://img.directindustry.fr/images_di/photo-m2/34021-12673751.jpg
1003850|SMQG1630S|potence sur colonne||110206|SANY Group|http://img.directindustry.fr/images_di/photo-m2/52887-12529644.jpg
1003851|SMQG1633S|potence sur colonne||110206|SANY Group|http://img.directindustry.fr/images_di/photo-m2/52887-12529753.jpg
1003852|SMQG2535S|potence sur colonne||110206|SANY Group|http://img.directindustry.fr/images_di/photo-m2/52887-12529849.jpg
1003853|FD15T|chariot élévateur diesel||110207|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-11690647.jpg
1003854|FD20T|chariot élévateur diesel||110207|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-11690670.jpg
1003855|FD25T|chariot élévateur diesel||110207|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-11690704.jpg
1003856|CPE20FA|chariot élévateur électrique||110208|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-12701142.jpg
1003857|CPD15FA|chariot élévateur électrique||110208|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-12701143.jpg
1003858|CDD16FSB|chariot élévateur électrique||110208|XCMG|http://img.directindustry.fr/images_di/photo-m2/50713-12701145.jpg
1003859|R20 - R25 F|chariot élévateur à mât rétractable électrique||110209|Linde Material Handling|http://img.directindustry.fr/images_di/photo-m2/14121-11502779.jpg
